Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2017-01-08 20:30:00,1.862,2.626,9.091,6.371,95.38,26.460
2017-01-08 21:00:00,1.768,2.829,9.524,6.105,96.08,26.460
2017-01-08 21:30:00,1.879,3.337,8.333,6.270,98.10,26.410
2017-01-08 22:00:00,1.880,3.713,8.696,6.394,92.92,26.410
2017-01-08 22:30:00,1.653,3.136,8.696,6.109,103.99,26.360
2017-01-08 23:00:00,1.796,3.010,9.091,6.395,99.95,26.360
2017-01-08 23:30:00,1.688,3.459,8.696,6.053,99.42,26.360
2017-01-09 00:00:00,1.713,2.907,9.091,6.143,99.33,26.360
2017-01-09 00:30:00,1.689,2.931,8.333,6.421,98.63,26.360
2017-01-09 01:00:00,1.709,2.634,8.696,6.590,95.91,26.360
2017-01-09 01:30:00,1.692,2.896,8.000,6.365,101.44,26.320
2017-01-09 02:00:00,1.844,2.883,8.696,6.527,100.74,26.320
2017-01-09 02:30:00,1.680,2.620,8.333,6.370,90.98,26.270
2017-01-09 03:00:00,1.823,2.823,9.091,6.589,95.38,26.270
2017-01-09 03:30:00,1.737,2.739,9.091,6.301,95.47,26.270
2017-01-09 04:00:00,1.763,3.006,8.333,6.340,97.84,26.270
2017-01-09 04:30:00,1.752,2.465,8.696,6.513,99.16,26.220
2017-01-09 05:00:00,1.699,2.991,8.333,6.345,99.95,26.220
2017-01-09 05:30:00,1.803,3.497,8.696,6.667,99.33,26.170
2017-01-09 06:00:00,1.742,3.220,8.696,6.211,93.00,26.170
2017-01-09 06:30:00,1.765,3.581,8.696,6.059,90.72,26.170
2017-01-09 07:00:00,1.738,2.997,9.091,5.877,96.78,26.130
2017-01-09 07:30:00,1.752,3.004,9.091,5.898,85.88,26.130
2017-01-09 08:00:00,1.770,3.037,8.696,5.926,90.63,26.130
2017-01-09 08:30:00,1.649,2.720,8.696,5.790,94.94,26.130
2017-01-09 09:00:00,1.691,3.114,8.333,6.096,95.11,26.130
2017-01-09 09:30:00,1.721,3.212,8.696,5.929,91.86,26.130
2017-01-09 10:00:00,1.759,3.278,8.333,6.240,95.99,26.130
2017-01-09 10:30:00,1.683,3.065,8.696,6.030,92.13,26.130
2017-01-09 11:00:00,1.524,2.601,8.696,5.563,92.65,26.170
2017-01-09 11:30:00,1.748,2.800,8.696,5.948,96.52,26.130
2017-01-09 12:00:00,1.669,2.443,8.696,5.500,94.85,26.270
2017-01-09 12:30:00,1.798,3.028,9.091,5.667,96.70,26.270
2017-01-09 13:00:00,1.578,2.631,8.696,5.501,93.00,26.170
2017-01-09 13:30:00,1.616,2.904,8.696,5.842,93.62,26.170
2017-01-09 14:00:00,1.608,2.677,8.696,5.755,94.68,26.220
2017-01-09 14:30:00,1.681,3.057,8.696,6.189,89.93,26.270
2017-01-09 15:00:00,1.747,2.731,8.696,6.521,96.17,26.270
2017-01-09 15:30:00,1.652,2.621,8.696,6.544,95.29,26.360
2017-01-09 16:00:00,1.636,2.677,9.091,5.925,93.71,26.270
2017-01-09 16:30:00,1.668,2.867,8.333,5.870,88.52,26.170
2017-01-09 17:00:00,1.638,2.534,8.696,5.605,94.32,26.130
2017-01-09 17:30:00,1.568,3.429,8.000,5.512,91.86,26.130
2017-01-09 18:00:00,1.449,2.141,8.000,5.361,86.68,26.080
2017-01-09 18:30:00,1.587,2.503,8.333,5.525,91.95,26.030
2017-01-09 19:00:00,1.477,2.588,8.696,5.333,95.73,26.030
2017-01-09 19:30:00,1.490,2.655,8.696,5.522,92.04,26.030
2017-01-09 20:00:00,1.500,2.388,8.696,5.357,99.95,26.030
2017-01-09 20:30:00,1.550,2.486,8.000,5.100,92.83,26.030
2017-01-09 21:00:00,1.727,3.091,8.000,5.576,100.30,25.990
2017-01-09 21:30:00,1.511,2.444,8.696,5.466,97.66,26.030
2017-01-09 22:00:00,1.537,2.819,8.333,5.232,92.39,25.990
2017-01-09 22:30:00,1.315,2.470,8.696,4.823,90.98,25.990
2017-01-09 23:00:00,1.501,2.614,8.333,5.044,96.70,25.990
2017-01-09 23:30:00,1.412,2.631,8.333,4.904,101.62,25.990
2017-01-10 00:00:00,1.466,2.249,8.333,5.115,100.13,25.990
2017-01-10 00:30:00,1.420,2.613,8.696,5.007,89.75,25.940
2017-01-10 01:00:00,1.370,2.644,8.333,4.804,95.55,25.890
2017-01-10 01:30:00,1.370,2.386,8.333,4.797,106.28,25.890
2017-01-10 02:00:00,1.268,2.122,8.696,4.516,94.76,25.840
2017-01-10 02:30:00,1.403,2.195,8.696,5.161,87.20,25.750
2017-01-10 03:00:00,1.244,2.282,8.333,4.618,86.41,25.750
2017-01-10 03:30:00,1.261,2.731,8.000,4.811,103.20,25.700
2017-01-10 04:00:00,1.322,2.185,8.333,5.100,98.89,25.660
2017-01-10 04:30:00,1.272,2.086,8.333,4.759,81.22,25.610
2017-01-10 05:00:00,1.266,2.027,8.333,4.718,97.58,25.610
2017-01-10 05:30:00,1.191,1.980,8.333,4.618,92.21,25.610
2017-01-10 06:00:00,1.213,2.388,8.333,4.701,91.42,25.560
2017-01-10 06:30:00,1.243,2.055,8.000,4.922,86.94,25.610
2017-01-10 07:00:00,1.228,1.904,8.333,4.737,88.96,25.660
2017-01-10 07:30:00,1.200,2.153,8.333,5.059,95.91,25.660
2017-01-10 08:00:00,1.236,2.239,8.000,4.864,98.63,25.750
2017-01-10 08:30:00,1.114,1.971,8.333,4.806,84.74,25.800
2017-01-10 09:00:00,1.116,2.151,8.696,4.600,94.76,25.890
2017-01-10 09:30:00,1.124,1.729,7.692,4.661,99.07,25.990
2017-01-10 10:00:00,0.984,1.776,8.333,4.379,94.94,26.030
2017-01-10 10:30:00,1.018,1.604,8.000,4.548,85.27,26.130
2017-01-10 11:00:00,0.953,1.740,8.333,4.318,85.88,26.130
2017-01-10 11:30:00,1.016,2.395,8.333,4.474,87.82,26.220
2017-01-10 12:00:00,1.017,1.666,8.333,4.222,92.65,26.130
2017-01-10 12:30:00,0.925,1.931,8.000,4.240,93.53,26.270
2017-01-10 13:00:00,0.975,1.870,8.000,4.112,90.37,26.270
2017-01-10 13:30:00,1.071,1.807,8.696,4.244,93.53,26.080
2017-01-10 14:00:00,1.063,1.633,8.696,4.196,91.07,26.130
2017-01-10 14:30:00,1.032,2.034,8.333,3.933,92.65,26.130
2017-01-10 15:00:00,1.031,1.863,7.692,3.903,90.28,26.170
2017-01-10 15:30:00,1.067,2.411,8.333,3.897,86.94,26.170
2017-01-10 16:00:00,1.001,1.705,7.692,4.134,91.95,26.130
2017-01-10 16:30:00,1.011,1.727,8.333,4.084,87.99,26.130
2017-01-10 17:00:00,0.941,1.672,8.000,3.688,85.18,26.080
2017-01-10 17:30:00,1.009,1.740,8.696,3.940,90.37,26.030
2017-01-10 18:00:00,0.997,1.893,8.696,3.796,81.75,25.990
2017-01-10 18:30:00,1.127,2.162,8.333,4.012,75.60,25.890
2017-01-10 19:00:00,1.114,2.040,8.333,4.197,81.14,25.940
2017-01-10 19:30:00,1.144,2.043,8.333,4.133,82.98,25.990
2017-01-10 20:00:00,1.223,2.033,8.696,4.448,78.76,25.940
2017-01-10 20:30:00,1.173,2.091,8.333,4.136,84.04,25.890
2017-01-10 21:00:00,1.177,1.826,7.407,4.246,79.55,25.940
2017-01-10 21:30:00,1.177,2.502,8.696,4.227,79.91,25.890
2017-01-10 22:00:00,1.188,1.954,8.696,4.239,82.02,25.890
2017-01-10 22:30:00,1.317,2.228,8.000,4.588,84.13,25.990
2017-01-10 23:00:00,1.258,2.046,8.696,4.196,90.63,26.030
2017-01-10 23:30:00,1.213,2.217,8.000,4.230,85.09,26.080
2017-01-11 00:00:00,1.148,2.023,7.407,4.268,82.81,26.130
2017-01-11 00:30:00,1.223,2.217,8.000,4.356,89.49,26.130
2017-01-11 01:00:00,1.195,2.135,8.696,4.319,78.85,26.080
2017-01-11 01:30:00,1.161,1.777,8.696,4.357,85.44,26.080
2017-01-11 02:00:00,1.075,1.845,8.333,4.081,97.05,26.030
2017-01-11 02:30:00,1.083,1.730,8.696,4.150,98.19,26.030
2017-01-11 03:00:00,1.118,2.071,8.000,4.058,88.35,26.030
2017-01-11 03:30:00,1.092,1.842,7.692,4.294,76.13,26.030
2017-01-11 04:00:00,1.198,2.066,8.000,4.514,83.77,25.990
2017-01-11 04:30:00,1.200,2.498,9.091,4.128,86.94,25.990
2017-01-11 05:00:00,1.190,1.877,8.000,4.348,89.22,25.990
2017-01-11 05:30:00,1.098,1.851,8.000,4.187,79.91,25.990
2017-01-11 06:00:00,1.091,2.192,8.000,4.222,92.57,25.990
2017-01-11 06:30:00,1.086,1.939,8.696,4.466,92.13,25.990
2017-01-11 07:00:00,1.079,1.792,7.692,4.285,85.97,25.990
2017-01-11 07:30:00,1.103,2.173,8.333,4.264,87.38,26.030
2017-01-11 08:00:00,1.099,1.699,8.333,4.409,84.04,25.990
2017-01-11 08:30:00,1.183,1.977,8.000,4.317,87.55,26.030
2017-01-11 09:00:00,1.087,1.734,8.696,4.322,92.04,26.130
2017-01-11 09:30:00,1.049,1.697,8.333,4.276,93.53,26.130
2017-01-11 10:00:00,1.054,1.938,8.000,4.449,96.26,26.170
2017-01-11 10:30:00,1.077,2.026,8.000,4.439,91.33,26.270
2017-01-11 11:00:00,1.008,1.774,8.000,4.252,91.69,26.360
2017-01-11 11:30:00,0.980,1.815,8.696,4.014,84.92,26.360
2017-01-11 12:00:00,0.932,1.749,8.333,3.779,95.73,26.360
2017-01-11 12:30:00,1.015,1.741,8.333,3.966,86.15,26.410
2017-01-11 13:00:00,0.944,1.710,8.000,3.785,88.17,26.410
2017-01-11 13:30:00,0.992,1.683,7.692,3.917,87.73,26.460
2017-01-11 14:00:00,0.993,1.667,7.692,3.599,82.63,26.410
2017-01-11 14:30:00,0.953,1.744,8.696,3.613,85.88,26.460
2017-01-11 15:00:00,1.011,1.873,8.696,3.357,85.97,26.460
2017-01-11 15:30:00,1.113,2.411,8.333,3.862,88.52,26.460
2017-01-11 16:00:00,1.054,1.895,8.000,3.506,89.93,26.460
2017-01-11 16:30:00,1.088,1.731,8.696,3.583,80.61,26.320
2017-01-11 17:00:00,1.126,2.241,8.333,3.808,89.58,26.270
2017-01-11 17:30:00,1.145,1.917,8.696,3.819,86.06,26.320
2017-01-11 18:00:00,1.129,1.866,8.333,3.730,85.18,26.270
2017-01-11 18:30:00,1.140,2.023,8.000,3.866,82.10,26.270
2017-01-11 19:00:00,1.116,2.018,9.091,3.831,84.48,26.220
2017-01-11 19:30:00,1.165,1.834,8.696,3.968,83.95,26.170
2017-01-11 20:00:00,1.131,1.901,8.000,3.883,79.99,26.130
2017-01-11 20:30:00,1.172,2.278,8.696,4.006,79.99,26.130
2017-01-11 21:00:00,1.144,1.983,8.696,3.929,75.51,26.130
2017-01-11 21:30:00,1.228,2.433,7.692,4.007,75.69,26.080
2017-01-11 22:00:00,1.371,2.232,9.091,4.131,82.28,26.030
2017-01-11 22:30:00,1.299,2.279,8.000,3.971,79.82,26.030
2017-01-11 23:00:00,1.248,2.102,9.091,4.126,78.15,25.990
2017-01-11 23:30:00,1.304,2.007,8.696,4.362,76.65,25.940
2017-01-12 00:00:00,1.276,2.170,8.696,4.069,78.94,25.940
2017-01-12 00:30:00,1.353,2.607,9.091,4.132,87.03,25.990
2017-01-12 01:00:00,1.344,2.198,8.333,4.149,87.29,25.890
2017-01-12 01:30:00,1.341,2.402,10.000,4.115,85.27,25.890
2017-01-12 02:00:00,1.293,2.236,9.524,4.002,86.59,25.890
2017-01-12 02:30:00,1.295,2.353,8.696,3.897,91.86,25.890
2017-01-12 03:00:00,1.326,2.166,9.091,4.078,90.89,25.890
2017-01-12 03:30:00,1.293,2.385,9.524,3.913,90.37,25.940
2017-01-12 04:00:00,1.302,2.150,9.524,4.287,92.48,25.990
2017-01-12 04:30:00,1.312,2.230,8.696,4.253,88.61,25.990
2017-01-12 05:00:00,1.244,2.225,9.524,4.176,96.78,25.990
2017-01-12 05:30:00,1.272,2.192,9.524,4.218,88.17,25.940
2017-01-12 06:00:00,1.366,2.459,8.696,4.570,87.11,25.940
2017-01-12 06:30:00,1.245,2.098,9.091,4.381,88.96,25.940
2017-01-12 07:00:00,1.288,2.570,9.091,4.523,92.21,25.940
2017-01-12 07:30:00,1.279,2.179,9.091,4.465,84.04,25.940
2017-01-12 08:00:00,1.328,2.186,9.524,4.688,100.48,25.990
2017-01-12 08:30:00,1.384,2.574,10.000,5.175,99.95,26.030
2017-01-12 09:00:00,1.409,2.048,9.524,5.511,93.80,26.030
2017-01-12 09:30:00,1.368,2.222,9.524,5.775,99.42,26.130
2017-01-12 10:00:00,1.309,1.998,9.524,5.477,98.54,26.740
2017-01-12 10:30:00,1.349,2.100,9.524,6.077,97.49,26.890
2017-01-12 11:00:00,1.298,2.198,9.524,5.769,103.03,27.560
2017-01-12 11:30:00,1.309,2.128,9.524,5.711,98.10,28.340
2017-01-12 12:00:00,1.305,2.208,9.524,5.866,93.80,28.290
2017-01-12 12:30:00,1.179,2.071,9.524,5.756,95.73,27.610
2017-01-12 13:00:00,1.075,1.757,9.091,4.966,91.42,27.030
2017-01-12 13:30:00,1.154,2.203,9.091,4.920,99.86,26.890
2017-01-12 14:00:00,1.103,2.131,9.524,4.696,101.97,26.320
2017-01-12 14:30:00,1.012,1.834,9.524,4.470,92.83,26.600
2017-01-12 15:00:00,0.969,2.198,8.696,4.293,91.60,26.320
2017-01-12 15:30:00,1.061,1.910,9.524,4.680,98.10,26.320
2017-01-12 16:00:00,0.930,2.014,8.696,4.354,92.48,26.460
2017-01-12 16:30:00,0.900,1.924,9.524,4.159,93.80,26.130
2017-01-12 17:00:00,0.989,1.984,9.091,4.403,91.42,26.170
2017-01-12 17:30:00,0.933,1.463,9.524,4.119,92.13,26.270
2017-01-12 18:00:00,0.987,1.896,9.091,4.450,94.15,26.270
2017-01-12 18:30:00,1.027,1.681,8.696,4.439,90.28,26.270
2017-01-12 19:00:00,1.029,2.019,9.524,4.656,94.15,26.170
2017-01-12 19:30:00,0.989,2.131,9.524,4.387,95.03,26.130
2017-01-12 20:00:00,1.086,1.904,8.696,4.934,91.33,26.130
2017-01-12 20:30:00,1.049,1.706,9.524,4.542,96.35,26.170
2017-01-12 21:00:00,1.106,1.665,9.091,5.208,89.84,26.220
2017-01-12 21:30:00,1.096,2.169,9.091,5.204,98.10,26.220
2017-01-12 22:00:00,1.235,1.863,9.091,5.648,90.19,26.270
2017-01-12 22:30:00,1.121,1.945,9.091,5.350,90.54,26.320
2017-01-12 23:00:00,1.163,2.379,8.696,5.590,91.42,26.220
2017-01-12 23:30:00,1.167,2.170,8.696,5.557,92.57,26.130
2017-01-13 00:00:00,1.105,2.085,8.333,5.593,92.92,26.270
2017-01-13 00:30:00,1.146,1.838,8.696,6.105,85.71,26.170
2017-01-13 01:00:00,1.125,2.231,8.333,5.885,85.18,26.030
2017-01-13 01:30:00,1.133,1.909,8.696,6.291,92.39,25.940
2017-01-13 02:00:00,1.120,1.957,8.333,6.334,89.14,25.890
2017-01-13 02:30:00,1.006,1.922,8.333,5.893,80.87,26.270
2017-01-13 03:00:00,0.942,1.650,8.696,5.893,85.36,26.270
2017-01-13 03:30:00,0.948,1.455,8.696,6.576,92.30,26.320
2017-01-13 04:00:00,0.894,1.633,8.696,6.365,82.54,26.270
2017-01-13 04:30:00,1.002,1.504,8.333,6.493,84.13,26.320
2017-01-13 05:00:00,0.863,1.405,8.333,6.171,83.25,26.360
2017-01-13 05:30:00,0.966,1.649,8.333,6.757,87.38,26.360
2017-01-13 06:00:00,0.871,1.415,8.333,6.425,87.29,26.410
2017-01-13 06:30:00,0.860,1.544,8.696,6.131,94.41,26.740
2017-01-13 07:00:00,0.825,1.254,8.333,6.138,99.77,26.790
2017-01-13 07:30:00,0.845,1.399,8.333,6.168,93.80,26.790
2017-01-13 08:00:00,0.866,1.546,8.333,6.276,106.54,26.890
2017-01-13 08:30:00,0.984,1.531,8.333,6.629,119.20,27.030
2017-01-13 09:00:00,0.943,1.530,8.333,6.133,136.78,27.080
2017-01-13 09:30:00,0.994,1.606,8.696,5.926,129.14,27.800
2017-01-13 10:00:00,1.080,1.677,8.333,6.388,119.47,27.700
2017-01-13 10:30:00,1.032,2.112,8.696,5.907,107.16,27.560
2017-01-13 11:00:00,0.986,1.535,8.333,5.360,120.35,27.410
2017-01-13 11:30:00,1.028,1.797,9.091,5.401,138.19,27.460
2017-01-13 12:00:00,1.092,1.917,8.333,5.332,131.25,27.370
2017-01-13 12:30:00,1.023,1.750,8.333,4.938,118.32,27.460
2017-01-13 13:00:00,1.103,2.045,8.333,5.407,138.37,27.460
2017-01-13 13:30:00,1.180,2.438,8.696,5.463,163.60,27.560
2017-01-13 14:00:00,1.094,1.938,8.333,5.460,137.75,27.510
2017-01-13 14:30:00,1.127,1.876,9.091,5.515,164.83,27.750
2017-01-13 15:00:00,1.209,1.791,8.696,5.823,159.11,27.850
2017-01-13 15:30:00,1.104,2.077,8.333,5.118,172.48,27.950
2017-01-13 16:00:00,1.103,2.010,8.333,4.752,167.82,27.990
2017-01-13 16:30:00,1.105,2.174,8.333,5.077,164.30,27.950
2017-01-13 17:00:00,1.146,1.973,8.333,4.837,148.48,27.900
2017-01-13 17:30:00,1.038,1.887,8.333,4.535,149.44,27.750
2017-01-13 18:00:00,1.008,1.929,9.091,4.284,168.52,27.560
2017-01-13 18:30:00,1.098,2.721,8.000,4.319,137.58,27.220
2017-01-13 19:00:00,1.178,2.475,8.333,4.337,149.62,27.170
2017-01-13 19:30:00,1.314,2.453,8.333,4.341,146.81,27.080
2017-01-13 20:00:00,1.308,2.362,12.500,4.166,146.81,26.980
2017-01-13 20:30:00,1.334,2.278,11.765,4.309,148.04,27.130
2017-01-13 21:00:00,1.387,2.609,8.333,4.224,151.20,27.080
2017-01-13 21:30:00,1.302,2.250,11.765,3.994,133.71,27.030
2017-01-13 22:00:00,1.425,2.527,8.333,4.390,125.44,26.890
2017-01-13 22:30:00,1.314,2.498,8.696,4.085,102.67,26.790
2017-01-13 23:00:00,1.474,2.711,9.524,4.462,156.83,26.650
2017-01-13 23:30:00,1.353,2.354,8.333,4.216,147.69,26.650
2017-01-14 00:00:00,1.394,2.362,8.696,4.073,147.69,26.550
2017-01-14 00:30:00,1.426,2.304,8.333,4.100,166.76,26.510
2017-01-14 01:00:00,1.372,2.396,8.000,4.015,106.28,26.460
2017-01-14 01:30:00,1.327,2.478,8.000,3.908,99.51,26.410
2017-01-14 02:00:00,1.319,2.178,8.333,3.908,153.22,26.410
2017-01-14 02:30:00,1.267,2.426,4.167,3.870,15.73,26.360
2017-01-14 03:00:00,1.243,2.081,4.348,4.025,160.61,26.270
2017-01-14 03:30:00,1.241,2.080,4.255,3.965,159.47,26.270
2017-01-14 04:00:00,1.141,2.182,4.348,3.832,15.29,26.270
2017-01-14 04:30:00,1.128,2.071,10.526,3.878,167.38,26.270
2017-01-14 05:00:00,1.011,1.709,9.091,3.532,165.71,26.170
2017-01-14 05:30:00,0.966,1.780,3.922,3.544,140.74,26.170
2017-01-14 06:00:00,0.906,1.690,4.255,3.529,143.29,26.220
2017-01-14 06:30:00,0.919,1.548,9.091,3.580,145.31,26.270
2017-01-14 07:00:00,0.905,1.501,13.333,3.534,164.92,26.320
2017-01-14 07:30:00,0.834,1.491,7.692,3.475,107.25,26.320
2017-01-14 08:00:00,0.822,1.438,7.692,3.320,104.35,26.360
2017-01-14 08:30:00,0.804,1.412,7.692,3.210,105.75,26.410
2017-01-14 09:00:00,0.825,1.610,7.692,3.142,92.65,26.410
2017-01-14 09:30:00,0.792,1.262,7.692,3.228,96.35,26.360
2017-01-14 10:00:00,0.780,1.512,7.407,3.080,84.74,26.360
2017-01-14 10:30:00,0.842,1.347,7.692,3.024,94.06,26.360
2017-01-14 11:00:00,0.818,1.440,7.692,2.959,82.63,26.460
2017-01-14 11:30:00,0.812,1.293,7.692,2.967,91.16,26.550
2017-01-14 12:00:00,0.795,1.399,8.000,3.053,89.05,26.550
2017-01-14 12:30:00,0.824,1.230,7.143,3.201,85.80,26.700
2017-01-14 13:00:00,0.839,1.423,3.846,3.107,23.11,26.840
2017-01-14 13:30:00,0.865,1.496,4.348,3.212,20.83,26.790
2017-01-14 14:00:00,0.902,1.486,3.922,3.161,20.39,26.740
2017-01-14 14:30:00,0.934,1.454,3.704,3.258,13.97,26.700
2017-01-14 15:00:00,0.922,1.555,4.082,3.281,19.69,26.740
2017-01-14 15:30:00,0.924,1.539,4.000,3.368,18.37,26.840
2017-01-14 16:00:00,0.982,1.618,4.167,3.459,13.97,26.890
2017-01-14 16:30:00,0.994,1.483,4.255,3.453,16.87,26.790
2017-01-14 17:00:00,1.023,1.797,4.082,3.573,20.13,26.740
2017-01-14 17:30:00,1.057,1.636,4.348,3.633,6.94,26.740
2017-01-14 18:00:00,1.110,1.792,4.255,3.647,20.92,26.840
2017-01-14 18:30:00,1.075,1.689,4.762,3.514,11.86,26.890
2017-01-14 19:00:00,1.018,1.645,4.651,3.720,14.67,27.170
2017-01-14 19:30:00,1.181,1.867,4.348,3.883,14.67,27.270
2017-01-14 20:00:00,1.201,2.032,4.878,3.876,18.72,27.270
2017-01-14 20:30:00,1.229,2.058,5.000,3.831,10.19,27.270
2017-01-14 21:00:00,1.394,2.556,4.878,3.778,17.58,27.170
2017-01-14 21:30:00,1.350,2.610,5.000,3.916,17.31,27.080
2017-01-14 22:00:00,1.431,2.359,5.000,4.075,31.29,27.030
2017-01-14 22:30:00,1.460,2.611,5.405,4.002,23.73,26.930
2017-01-14 23:00:00,1.486,2.562,5.128,3.976,20.56,26.930
2017-01-14 23:30:00,1.473,2.944,5.556,3.738,28.83,26.840
2017-01-15 00:00:00,1.464,2.350,5.128,3.911,26.89,26.790
2017-01-15 00:30:00,1.376,2.342,5.405,3.754,17.14,26.740
2017-01-15 01:00:00,1.472,2.442,5.263,3.972,23.03,26.700
2017-01-15 01:30:00,1.355,2.206,5.556,3.940,14.32,26.550
2017-01-15 02:00:00,1.253,1.989,5.263,3.774,14.24,26.460
2017-01-15 02:30:00,1.364,2.305,5.714,3.880,20.92,26.410
2017-01-15 03:00:00,1.260,2.242,5.714,3.769,21.97,26.360
2017-01-15 03:30:00,1.145,1.947,5.405,3.584,15.64,26.320
2017-01-15 04:00:00,1.130,1.909,5.714,3.478,15.47,26.360
2017-01-15 04:30:00,1.181,2.138,5.405,3.461,9.58,26.360
2017-01-15 05:00:00,1.113,1.833,5.128,3.504,18.37,26.320
2017-01-15 05:30:00,1.046,1.991,5.128,3.737,10.46,26.270
2017-01-15 06:00:00,0.990,1.835,5.405,3.799,8.35,26.220
2017-01-15 06:30:00,0.909,1.699,5.556,4.022,6.41,26.320
2017-01-15 07:00:00,0.917,1.677,5.405,3.922,2.19,26.320
2017-01-15 07:30:00,0.814,1.367,5.000,4.050,16.26,26.320
2017-01-15 08:00:00,0.825,1.375,5.128,4.162,7.29,26.460
2017-01-15 08:30:00,0.775,1.348,5.263,3.942,6.59,26.550
2017-01-15 09:00:00,0.810,1.439,5.128,3.632,4.13,26.650
2017-01-15 09:30:00,0.775,1.587,5.263,3.471,19.60,26.700
2017-01-15 10:00:00,0.780,1.344,5.000,3.408,11.95,26.700
2017-01-15 10:30:00,0.779,1.342,5.000,3.423,12.65,26.650
2017-01-15 11:00:00,0.766,1.240,5.000,3.515,4.39,26.650
2017-01-15 11:30:00,0.760,1.282,4.878,3.481,16.70,26.650
2017-01-15 12:00:00,0.774,1.553,4.762,3.525,28.56,26.740
2017-01-15 12:30:00,0.770,1.152,4.348,3.378,21.00,26.890
2017-01-15 13:00:00,0.736,1.139,13.333,3.325,141.36,26.840
2017-01-15 13:30:00,0.716,1.184,4.348,3.255,19.95,26.890
2017-01-15 14:00:00,0.688,1.234,4.255,3.208,26.46,26.930
2017-01-15 14:30:00,0.630,1.171,12.500,3.306,155.51,27.030
2017-01-15 15:00:00,0.605,0.992,4.167,3.535,139.07,27.510
2017-01-15 15:30:00,0.640,1.029,12.500,3.300,139.07,27.700
2017-01-15 16:00:00,0.626,1.048,4.651,3.313,29.71,27.700
2017-01-15 16:30:00,0.652,1.093,4.651,3.186,156.13,27.700
2017-01-15 17:00:00,0.663,1.096,13.333,3.049,140.21,27.800
2017-01-15 17:30:00,0.689,1.170,11.765,2.886,153.58,27.700
2017-01-15 18:00:00,0.744,1.243,12.500,3.017,20.13,27.800
2017-01-15 18:30:00,0.775,1.250,4.545,3.046,45.00,27.660
2017-01-15 19:00:00,0.722,1.164,3.774,3.005,22.06,27.510
2017-01-15 19:30:00,0.726,1.196,13.333,3.093,147.69,27.320
2017-01-15 20:00:00,0.717,1.321,12.500,3.330,143.29,27.220
2017-01-15 20:30:00,0.718,1.432,12.500,3.550,155.33,27.130
2017-01-15 21:00:00,0.691,1.153,12.500,3.513,160.61,26.980
2017-01-15 21:30:00,0.689,1.123,12.500,3.569,150.06,26.930
2017-01-15 22:00:00,0.709,1.127,13.333,3.660,167.29,26.890
2017-01-15 22:30:00,0.692,1.186,12.500,3.762,141.97,26.840
2017-01-15 23:00:00,1.031,1.886,5.882,4.539,184.17,26.840
2017-01-15 23:30:00,1.245,1.962,6.897,4.873,189.27,26.790
2017-01-16 00:00:00,1.271,2.059,6.452,5.089,174.59,26.790
2017-01-16 00:30:00,1.369,2.299,6.897,5.137,149.27,26.790
2017-01-16 01:00:00,1.312,2.393,7.692,5.170,147.86,26.890
2017-01-16 01:30:00,1.426,2.242,6.897,5.327,155.69,26.890
2017-01-16 02:00:00,1.520,2.445,7.692,5.599,149.71,26.980
2017-01-16 02:30:00,1.520,2.696,10.526,5.769,158.67,26.980
2017-01-16 03:00:00,1.865,3.161,9.524,6.423,145.40,26.980
2017-01-16 03:30:00,1.744,3.229,9.524,6.030,164.83,26.930
2017-01-16 04:00:00,1.868,3.129,10.000,6.554,148.30,26.930
2017-01-16 04:30:00,1.871,3.279,9.091,6.486,158.41,26.890
2017-01-16 05:00:00,1.965,2.829,10.000,7.062,155.95,26.890
2017-01-16 05:30:00,1.947,3.270,10.000,6.848,153.22,26.840
2017-01-16 06:00:00,1.949,3.398,10.000,6.724,158.24,26.840
2017-01-16 06:30:00,2.007,3.574,10.526,6.805,151.11,26.890
2017-01-16 07:00:00,2.035,3.251,10.000,6.843,161.31,26.890
2017-01-16 07:30:00,1.845,2.995,10.000,6.351,162.98,26.890
2017-01-16 08:00:00,1.909,2.891,10.000,6.510,174.59,26.930
2017-01-16 08:30:00,1.925,2.888,9.524,6.300,177.93,26.930
2017-01-16 09:00:00,1.807,2.792,9.524,6.377,169.05,26.930
2017-01-16 09:30:00,1.734,2.906,9.524,6.145,174.85,26.930
2017-01-16 10:00:00,1.686,2.847,9.091,6.464,176.61,26.930
2017-01-16 10:30:00,1.764,3.049,9.091,6.677,178.02,27.030
2017-01-16 11:00:00,1.769,3.172,8.333,6.490,173.97,27.030
2017-01-16 11:30:00,1.766,2.859,8.696,6.842,180.65,27.080
2017-01-16 12:00:00,1.737,3.260,12.500,6.704,143.20,27.130
2017-01-16 12:30:00,1.569,2.816,9.091,6.712,151.64,27.270
2017-01-16 13:00:00,1.558,2.882,8.696,6.344,171.95,27.460
2017-01-16 13:30:00,1.624,2.774,9.091,6.748,169.58,27.320
2017-01-16 14:00:00,1.519,3.727,11.765,6.304,160.52,27.270
2017-01-16 14:30:00,1.521,2.659,9.524,6.552,154.54,27.410
2017-01-16 15:00:00,1.500,2.576,11.111,6.402,155.33,27.460
2017-01-16 15:30:00,1.455,2.478,11.765,6.308,172.13,27.370
2017-01-16 16:00:00,1.483,2.420,8.696,6.431,163.16,27.370
2017-01-16 16:30:00,1.437,2.395,10.526,6.121,169.31,27.270
