Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1-7-2018 9:30,0.49,0.87,5.084,7.255,115.11,25.5
1-7-2018 10:00,0.52,0.77,5.37,7.464,113.11,25.45
1-7-2018 10:30,0.549,1.12,5.078,7.914,112.11,25.55
1-7-2018 11:00,0.536,1.11,4.587,7.038,115.11,25.55
1-7-2018 11:30,0.555,0.99,4.496,11.876,116.11,25.55
1-7-2018 12:00,0.591,1.08,3.893,7.556,112.11,25.5
1-7-2018 12:30,0.596,1.05,3.779,8.472,119.11,25.55
1-7-2018 13:00,0.61,1.07,3.64,8.431,101.11,25.7
1-7-2018 13:30,0.63,0.93,3.536,11.424,110.11,25.8
1-7-2018 14:00,0.676,1.13,3.834,11.464,110.11,26.1
1-7-2018 14:30,0.708,1.6,3.813,3.298,117.11,26.1
1-7-2018 15:00,0.707,1.13,3.812,11.592,32.11,26.05
1-7-2018 15:30,0.723,1.15,3.628,10.884,110.11,26.1
1-7-2018 16:00,0.757,1.31,3.839,11.414,116.11,26.05
1-7-2018 16:30,0.742,1.24,3.949,3.544,110.11,26.05
1-7-2018 17:00,0.779,1.33,3.756,3.495,110.11,25.95
1-7-2018 17:30,0.74,1.21,3.935,10.687,110.11,25.9
1-7-2018 18:00,0.723,1.17,3.924,10.598,108.11,25.9
1-7-2018 18:30,0.748,1.21,4.167,10.683,110.11,25.85
1-7-2018 19:00,0.719,1.4,4.211,11.177,115.11,25.8
1-7-2018 19:30,0.733,1.35,4.317,10.981,119.11,25.8
1-7-2018 20:00,0.662,1.13,4.076,10.751,113.11,25.9
1-7-2018 20:30,0.681,1.27,4.538,10.27,115.11,25.85
1-7-2018 21:00,0.679,1.11,4.118,10.312,113.11,25.8
1-7-2018 21:30,0.708,1.28,4.481,10.862,115.11,25.7
1-7-2018 22:00,0.737,1.17,4.651,10.669,115.11,25.7
1-7-2018 22:30,0.708,1.2,4.165,11.151,112.11,25.7
1-7-2018 23:00,0.673,1.07,4.409,10.826,110.11,25.65
1-7-2018 23:30,0.719,1.03,4.594,10.801,115.11,25.6
1-8-2018 0:00,0.676,1.2,4.45,10.709,115.11,25.6
